JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
4307,118,12,15-02-2023,IMPRESSIONS,VIEWED,6.93
4308,128,5,01-12-2023,IMPRESSIONS,VIEWED,33.35
4309,188,12,29-11-2023,CLICK,CLICKED,75.3
4310,137,2,07-10-2023,IMPRESSIONS,VIEWED,20.73
4311,37,3,30-08-2024,CLICK,CLICKED,79.19
4312,68,11,27-08-2023,CLICK,CLICKED,72.8
4313,39,19,04-04-2023,CART,ADDED TO CART,138.41
4314,179,8,06-12-2024,IMPRESSIONS,VIEWED,29.66
4315,241,4,08-12-2023,CLICK,CLICKED,52.21
4316,63,13,18-03-2024,CART,ADDED TO CART,145.06
4317,68,9,24-02-2024,IMPRESSIONS,VIEWED,34.8
4318,69,3,18-11-2024,CLICK,CLICKED,32.81
4319,68,1,01-01-2023,CLICK,CLICKED,18.12
4320,79,2,18-11-2023,CLICK,CLICKED,65.07
4321,216,20,01-04-2024,CLICK,CLICKED,29.24
4322,111,14,25-01-2023,DROP-OFF,ABANDONED,
4323,22,19,08-02-2023,IMPRESSIONS,VIEWED,35.61
4324,214,4,21-02-2023,CART,ADDED TO CART,88.27
4325,263,17,27-05-2024,CLICK,CLICKED,36.08
4326,201,4,31-01-2024,DROP-OFF,ABANDONED,
4327,268,4,22-02-2024,CHECKOUT,PURCHASED,225.47
4328,181,3,24-06-2024,CART,ADDED TO CART,141.91
4329,24,12,04-10-2024,IMPRESSIONS,VIEWED,44.73
4330,286,18,14-06-2023,IMPRESSIONS,VIEWED,5.48
4331,80,16,10-06-2023,CART,ADDED TO CART,110.79
4332,149,15,08-06-2023,CLICK,CLICKED,41.38
4333,145,1,22-04-2024,CLICK,CLICKED,18.73
4334,205,20,30-03-2024,CHECKOUT,PURCHASED,71.33
4335,131,12,18-10-2023,CLICK,CLICKED,49.61
4336,41,9,01-02-2024,CLICK,CLICKED,43.42
4337,264,14,05-04-2024,IMPRESSIONS,VIEWED,40.73
4338,44,14,08-11-2023,IMPRESSIONS,VIEWED,31.75
4339,188,13,01-08-2023,CHECKOUT,PURCHASED,281.16
4340,46,17,19-02-2023,DROP-OFF,ABANDONED,
4341,225,7,25-08-2024,CHECKOUT,ABANDONED,
4342,17,5,24-12-2023,CLICK,CLICKED,39.85
4343,110,8,25-04-2024,CLICK,CLICKED,16.38
4344,103,4,23-01-2024,CLICK,CLICKED,59.39
4345,83,14,21-04-2023,IMPRESSIONS,VIEWED,5.5
4346,53,5,26-09-2023,CLICK,CLICKED,86.65
4347,149,11,25-11-2023,IMPRESSIONS,VIEWED,16.83
4348,17,17,07-02-2023,CLICK,CLICKED,45.11
4349,235,8,16-06-2024,CLICK,CLICKED,43.31
4350,201,7,14-01-2023,IMPRESSIONS,VIEWED,26.05
4351,31,1,31-01-2023,CLICK,CLICKED,38.47
4352,158,20,20-08-2023,CHECKOUT,PURCHASED,221.37
4353,143,4,24-03-2024,CHECKOUT,PURCHASED,125.09
4354,139,14,01-02-2024,IMPRESSIONS,VIEWED,19.37
4355,268,20,22-01-2024,IMPRESSIONS,VIEWED,23.09
4356,168,13,27-02-2023,IMPRESSIONS,VIEWED,6.49
4357,115,10,09-02-2023,IMPRESSIONS,VIEWED,39.12
4358,53,6,04-01-2024,IMPRESSIONS,VIEWED,38.04
4359,53,17,06-10-2024,IMPRESSIONS,VIEWED,7.78
4360,207,14,14-02-2023,CLICK,CLICKED,31.31
4361,66,16,23-06-2024,CLICK,CLICKED,62.62
4362,18,19,24-07-2024,IMPRESSIONS,VIEWED,8.32
4363,72,16,05-02-2024,CLICK,CLICKED,37.72
4364,8,5,13-06-2023,CART,ADDED TO CART,113.29
4365,77,9,03-07-2024,CLICK,CLICKED,69.31
4366,126,15,29-08-2023,CLICK,CLICKED,18.12
4367,38,4,29-06-2024,IMPRESSIONS,VIEWED,32.16
4368,63,9,05-05-2023,CLICK,CLICKED,15.48
4369,44,1,28-09-2023,CLICK,CLICKED,77.31
4370,298,20,09-05-2023,CART,ADDED TO CART,144.77
4371,74,10,12-05-2024,IMPRESSIONS,VIEWED,7.54
4372,24,8,26-09-2023,IMPRESSIONS,VIEWED,35.22
4373,265,4,24-04-2023,DROP-OFF,ABANDONED,
4374,54,10,10-01-2023,CHECKOUT,ABANDONED,
4375,44,8,10-06-2023,IMPRESSIONS,VIEWED,39.95
4376,2,10,16-11-2023,CLICK,CLICKED,15.1
4377,141,2,31-01-2024,CLICK,CLICKED,54.49
4378,36,1,22-07-2023,IMPRESSIONS,VIEWED,15.87
4379,243,5,06-06-2023,CLICK,CLICKED,74.29
4380,233,9,28-01-2023,IMPRESSIONS,VIEWED,15.33
4381,298,20,21-06-2024,IMPRESSIONS,VIEWED,29.34
4382,118,13,21-09-2024,IMPRESSIONS,VIEWED,43.54
4383,37,1,30-01-2024,IMPRESSIONS,VIEWED,35.36
4384,231,12,28-08-2023,DROP-OFF,ABANDONED,
4385,285,2,23-12-2023,CLICK,CLICKED,21.57
4386,19,3,28-01-2023,CHECKOUT,PURCHASED,209.22
4387,152,14,07-04-2023,IMPRESSIONS,VIEWED,6.5
4388,148,1,04-03-2023,IMPRESSIONS,VIEWED,23.56
4389,154,18,23-01-2024,CART,ADDED TO CART,91.05
4390,265,3,23-04-2024,IMPRESSIONS,VIEWED,37.32
4391,13,2,11-04-2024,CART,ADDED TO CART,120.42
4392,228,16,16-08-2023,CLICK,CLICKED,59.66
4393,104,2,30-03-2024,CLICK,CLICKED,48.18
4394,294,14,23-02-2023,CHECKOUT,PURCHASED,202.1
4395,88,3,02-10-2023,IMPRESSIONS,VIEWED,18.37
4396,217,15,14-10-2023,IMPRESSIONS,VIEWED,31.54
4397,209,11,19-01-2024,CHECKOUT,ABANDONED,
4398,291,4,06-05-2024,CART,ADDED TO CART,128.23
4399,120,12,07-09-2023,CHECKOUT,ABANDONED,
4400,160,20,12-12-2024,CART,ADDED TO CART,76.17
4401,207,12,08-08-2023,CLICK,CLICKED,63.57
4402,234,8,17-04-2023,CHECKOUT,PURCHASED,290.19
4403,156,14,12-12-2024,CHECKOUT,ABANDONED,
4404,260,16,05-06-2023,CHECKOUT,ABANDONED,
4405,287,12,22-06-2024,IMPRESSIONS,VIEWED,38.42
4406,79,16,05-11-2024,CART,ADDED TO CART,109.65
4407,134,3,05-09-2023,IMPRESSIONS,VIEWED,40.78
4408,247,20,04-02-2024,IMPRESSIONS,VIEWED,5.23
4409,187,18,18-10-2024,IMPRESSIONS,VIEWED,23.5
4410,65,4,05-05-2023,IMPRESSIONS,VIEWED,20.73
4411,286,20,12-07-2023,CHECKOUT,ABANDONED,
4412,135,13,06-11-2023,IMPRESSIONS,VIEWED,9.06
4413,152,11,05-01-2024,CLICK,CLICKED,33.79
4414,68,16,13-12-2024,CART,ADDED TO CART,116.92
4415,203,13,20-08-2024,CHECKOUT,PURCHASED,127.15
4416,29,11,25-01-2023,CLICK,CLICKED,88.87
4417,4,2,13-11-2024,IMPRESSIONS,VIEWED,8.33
4418,168,14,17-03-2023,IMPRESSIONS,VIEWED,27.47
4419,130,20,03-10-2024,CLICK,CLICKED,79.16
4420,1,2,19-11-2024,CART,ADDED TO CART,108.62
4421,99,17,07-11-2023,CLICK,CLICKED,72.31
4422,288,13,04-05-2024,IMPRESSIONS,VIEWED,7.45
4423,135,17,08-05-2023,CLICK,CLICKED,62.11
4424,212,12,21-11-2023,CART,ADDED TO CART,102.71
4425,65,3,27-06-2024,CLICK,CLICKED,45.8
4426,42,17,12-02-2024,CART,ADDED TO CART,87.68
4427,33,8,30-01-2023,IMPRESSIONS,VIEWED,35.58
4428,224,20,02-09-2023,IMPRESSIONS,VIEWED,41.52
4429,34,14,18-04-2024,IMPRESSIONS,VIEWED,10.89
4430,296,3,31-12-2024,CLICK,CLICKED,88.31
4431,72,18,02-06-2023,DROP-OFF,ABANDONED,
4432,206,15,15-04-2023,IMPRESSIONS,VIEWED,28.33
4433,291,11,19-06-2023,CHECKOUT,ABANDONED,
4434,95,20,29-02-2024,CART,ADDED TO CART,66.15
4435,267,9,12-09-2023,CART,ADDED TO CART,122.01
4436,278,14,03-06-2024,IMPRESSIONS,VIEWED,17.36
4437,114,8,17-02-2023,IMPRESSIONS,VIEWED,17.82
4438,256,16,29-03-2023,CART,ADDED TO CART,114.3
4439,29,13,16-12-2024,CHECKOUT,ABANDONED,
4440,272,16,16-09-2024,IMPRESSIONS,VIEWED,32.52
4441,9,9,04-02-2024,CHECKOUT,PURCHASED,87.92
4442,212,6,11-02-2024,IMPRESSIONS,VIEWED,10.83
4443,166,17,01-11-2023,IMPRESSIONS,VIEWED,29.9
4444,177,20,26-08-2024,CLICK,CLICKED,72.72
4445,234,19,20-07-2023,CLICK,CLICKED,78.95
4446,162,12,11-03-2023,CLICK,CLICKED,68.99
4447,138,3,17-03-2023,IMPRESSIONS,VIEWED,43.53
4448,234,1,12-08-2023,CLICK,CLICKED,87.1
4449,202,15,17-03-2024,IMPRESSIONS,VIEWED,42.92
4450,150,6,30-07-2023,IMPRESSIONS,VIEWED,19.46
4451,128,2,04-06-2024,CLICK,CLICKED,89.57
4452,287,5,07-06-2024,CLICK,CLICKED,17.95
4453,242,17,21-06-2024,IMPRESSIONS,VIEWED,14.18
4454,219,12,25-10-2023,CLICK,CLICKED,15.2
4455,69,1,07-03-2023,CLICK,CLICKED,25.33
4456,241,9,20-11-2024,IMPRESSIONS,VIEWED,29.52
4457,221,7,06-10-2024,IMPRESSIONS,VIEWED,29.99
4458,168,12,06-12-2023,IMPRESSIONS,VIEWED,43.28
4459,42,2,09-06-2024,IMPRESSIONS,VIEWED,33.4
4460,66,14,27-06-2023,IMPRESSIONS,VIEWED,13.39
4461,6,15,18-05-2023,IMPRESSIONS,VIEWED,11.14
4462,271,8,03-01-2023,CLICK,CLICKED,66.21
4463,141,7,12-04-2024,IMPRESSIONS,VIEWED,44.22
4464,294,5,27-07-2024,IMPRESSIONS,VIEWED,33.38
4465,114,4,08-03-2024,CART,ADDED TO CART,103.47
4466,286,16,23-11-2024,IMPRESSIONS,VIEWED,39.33
4467,131,12,13-10-2023,CHECKOUT,ABANDONED,
4468,10,13,12-04-2023,IMPRESSIONS,VIEWED,5.17
4469,280,10,25-10-2023,CART,ADDED TO CART,96.28
4470,52,11,02-11-2024,IMPRESSIONS,VIEWED,10.71
4471,212,6,12-06-2024,IMPRESSIONS,VIEWED,8.84
4472,184,1,22-11-2023,CART,ADDED TO CART,103.83
4473,213,4,19-07-2023,IMPRESSIONS,VIEWED,19.9
4474,126,6,17-05-2023,CLICK,CLICKED,52.74
4475,281,7,11-04-2024,CLICK,CLICKED,41.24
4476,139,2,17-12-2024,CHECKOUT,ABANDONED,
4477,255,13,28-06-2023,DROP-OFF,ABANDONED,
4478,102,20,08-01-2024,IMPRESSIONS,VIEWED,9.63
4479,169,6,29-11-2023,IMPRESSIONS,VIEWED,23.52
4480,279,18,05-07-2024,IMPRESSIONS,VIEWED,8.3
4481,228,9,28-06-2024,CLICK,CLICKED,34.1
4482,184,18,03-06-2024,IMPRESSIONS,VIEWED,38.47
4483,222,3,13-11-2023,CART,ADDED TO CART,51.37
4484,113,12,20-12-2024,IMPRESSIONS,VIEWED,28.85
4485,93,2,30-11-2023,CART,ADDED TO CART,97.62
4486,227,11,31-03-2024,CLICK,CLICKED,66.05
4487,230,19,15-07-2024,IMPRESSIONS,VIEWED,23.71
4488,74,15,14-09-2023,IMPRESSIONS,VIEWED,44.89
4489,1,18,06-08-2024,CHECKOUT,PURCHASED,291.83
4490,293,15,09-02-2023,CART,ADDED TO CART,135.38
4491,86,6,30-04-2023,CART,ADDED TO CART,75.47
4492,268,20,20-01-2024,IMPRESSIONS,VIEWED,23.34
4493,37,5,18-11-2024,CLICK,CLICKED,66.51
4494,254,9,04-02-2024,DROP-OFF,ABANDONED,
4495,60,8,08-08-2024,CLICK,CLICKED,49.99
4496,169,13,19-02-2023,CHECKOUT,ABANDONED,
4497,109,17,24-11-2024,CLICK,CLICKED,53.5
4498,288,20,08-06-2024,IMPRESSIONS,VIEWED,36.04
4499,295,15,10-02-2024,CLICK,CLICKED,63.38
4500,241,8,23-05-2024,CLICK,CLICKED,38.45
4501,130,10,11-10-2023,IMPRESSIONS,VIEWED,21.12
4502,88,14,19-05-2023,IMPRESSIONS,VIEWED,31.17
4503,153,15,30-12-2023,CHECKOUT,PURCHASED,220.79
4504,16,9,13-09-2023,IMPRESSIONS,VIEWED,43.19
4505,291,2,18-04-2024,CART,ADDED TO CART,73.66
4506,161,15,03-06-2024,CART,ADDED TO CART,69.58
4507,283,3,23-01-2024,CLICK,CLICKED,89.32
4508,20,16,11-12-2024,IMPRESSIONS,VIEWED,37.25
4509,239,15,02-02-2024,IMPRESSIONS,VIEWED,31.3
4510,2,16,04-06-2024,CLICK,CLICKED,26.15
4511,102,17,26-11-2023,IMPRESSIONS,VIEWED,21.35
4512,175,5,21-07-2024,IMPRESSIONS,VIEWED,13.97
4513,71,13,19-11-2023,IMPRESSIONS,VIEWED,17.54
4514,170,4,19-10-2023,CLICK,CLICKED,59.57
4515,28,7,24-05-2023,CHECKOUT,PURCHASED,113.3
4516,250,3,27-10-2023,IMPRESSIONS,VIEWED,28.41
4517,183,11,12-01-2024,IMPRESSIONS,VIEWED,41.53
4518,77,2,11-02-2023,IMPRESSIONS,VIEWED,7.95
4519,215,10,29-09-2023,CHECKOUT,ABANDONED,
4520,289,9,26-04-2024,CART,ADDED TO CART,121.92
4521,56,18,31-07-2024,IMPRESSIONS,VIEWED,24.1
4522,8,14,29-11-2023,IMPRESSIONS,VIEWED,41.25
4523,87,5,08-07-2024,CLICK,CLICKED,43.97
4524,146,14,24-07-2024,CLICK,CLICKED,85.26
4525,190,12,28-11-2023,CART,ADDED TO CART,99.68
4526,27,5,22-02-2024,IMPRESSIONS,VIEWED,5.26
4527,256,16,05-07-2024,CLICK,CLICKED,32.41
4528,71,16,24-02-2024,CHECKOUT,ABANDONED,
4529,296,20,05-03-2023,IMPRESSIONS,VIEWED,6.17
4530,92,8,14-02-2024,CLICK,CLICKED,81.73
4531,289,1,08-07-2023,CHECKOUT,ABANDONED,
4532,77,2,31-07-2024,IMPRESSIONS,VIEWED,21.02
4533,235,20,08-02-2023,IMPRESSIONS,VIEWED,41.71
4534,35,11,25-11-2024,IMPRESSIONS,VIEWED,13.29
4535,107,9,13-11-2023,CLICK,CLICKED,59.93
4536,84,4,27-01-2024,IMPRESSIONS,VIEWED,32.43
4537,119,19,12-10-2024,CHECKOUT,ABANDONED,
4538,81,19,22-01-2024,CART,ADDED TO CART,43.5
4539,173,8,26-01-2023,CLICK,CLICKED,83.97
4540,22,2,26-07-2024,IMPRESSIONS,VIEWED,31.09
4541,228,9,06-07-2023,CLICK,CLICKED,36.46
4542,287,11,17-05-2024,CART,ADDED TO CART,124.71
4543,281,5,05-03-2023,IMPRESSIONS,VIEWED,32.72
4544,266,1,23-03-2023,CHECKOUT,PURCHASED,152.45
4545,296,18,24-02-2023,CHECKOUT,ABANDONED,
4546,213,14,10-01-2024,CLICK,CLICKED,70.55
4547,139,16,23-02-2024,IMPRESSIONS,VIEWED,30.87
4548,136,15,09-06-2023,CLICK,CLICKED,28.27
4549,237,7,08-04-2024,CLICK,CLICKED,52.11
4550,275,9,15-01-2023,IMPRESSIONS,VIEWED,17.72
4551,240,15,24-02-2023,CHECKOUT,PURCHASED,81.28
4552,264,17,13-09-2024,CLICK,CLICKED,26.63
4553,268,2,05-09-2024,IMPRESSIONS,VIEWED,32.48
4554,37,13,21-09-2023,IMPRESSIONS,VIEWED,18.66
4555,253,3,22-10-2024,CLICK,CLICKED,40.1
4556,204,18,11-06-2024,IMPRESSIONS,VIEWED,32.6
4557,206,13,09-11-2023,CHECKOUT,PURCHASED,207.17
4558,74,15,19-08-2024,CLICK,CLICKED,72.07
4559,135,5,24-07-2024,CLICK,CLICKED,65.42
4560,139,3,13-02-2024,CART,ADDED TO CART,99.22
4561,44,20,23-07-2024,CLICK,CLICKED,15.21
4562,61,16,02-01-2023,CLICK,CLICKED,80.42
4563,53,12,24-06-2023,IMPRESSIONS,VIEWED,33.98
4564,29,16,20-10-2023,IMPRESSIONS,VIEWED,21.99
4565,281,19,17-01-2024,CART,ADDED TO CART,84.36
4566,78,10,27-02-2024,IMPRESSIONS,VIEWED,43.98
4567,47,2,07-08-2024,CHECKOUT,ABANDONED,
4568,241,2,19-04-2023,CLICK,CLICKED,69.49
4569,7,12,19-02-2023,IMPRESSIONS,VIEWED,11.54
4570,118,20,29-06-2023,IMPRESSIONS,VIEWED,29.8
4571,241,12,01-10-2024,CART,ADDED TO CART,62.28
4572,236,11,17-10-2024,IMPRESSIONS,VIEWED,28.8
4573,232,10,18-09-2023,CART,ADDED TO CART,71.59
4574,197,20,22-09-2023,CLICK,CLICKED,36.1
4575,208,10,26-04-2023,IMPRESSIONS,VIEWED,16.67
4576,188,3,12-07-2023,IMPRESSIONS,VIEWED,36.58
4577,203,19,04-12-2024,CLICK,CLICKED,70.77
4578,193,1,26-06-2024,IMPRESSIONS,VIEWED,37.33
4579,235,10,05-09-2024,CLICK,CLICKED,61.15
4580,201,17,05-06-2024,IMPRESSIONS,VIEWED,25.62
4581,109,11,30-05-2024,IMPRESSIONS,VIEWED,31.95
4582,228,9,29-09-2023,IMPRESSIONS,VIEWED,12.31
4583,192,8,21-11-2023,IMPRESSIONS,VIEWED,8.89
4584,60,3,09-12-2024,CHECKOUT,PURCHASED,249.17
4585,37,18,14-09-2023,IMPRESSIONS,VIEWED,28.86
4586,85,3,06-09-2023,IMPRESSIONS,VIEWED,25.0
4587,108,2,05-11-2024,CLICK,CLICKED,66.99
4588,273,1,10-02-2023,CHECKOUT,ABANDONED,
4589,215,9,08-06-2023,IMPRESSIONS,VIEWED,5.35
4590,170,10,13-07-2024,CART,ADDED TO CART,140.57
4591,281,4,16-09-2024,IMPRESSIONS,VIEWED,23.82
4592,131,20,06-07-2024,IMPRESSIONS,VIEWED,5.2
4593,90,19,11-09-2023,CHECKOUT,ABANDONED,
4594,247,18,16-09-2023,CLICK,CLICKED,34.67
4595,41,15,07-07-2023,CLICK,CLICKED,40.81
4596,74,20,05-07-2023,IMPRESSIONS,VIEWED,28.59
4597,278,17,17-04-2024,CHECKOUT,ABANDONED,
4598,151,9,04-12-2023,CLICK,CLICKED,87.49
4599,121,9,05-01-2023,IMPRESSIONS,VIEWED,21.64
4600,2,11,08-09-2024,IMPRESSIONS,VIEWED,31.54
4601,33,19,02-08-2023,IMPRESSIONS,VIEWED,9.44
4602,143,17,21-10-2023,CART,ADDED TO CART,102.49
4603,217,12,21-02-2024,IMPRESSIONS,VIEWED,21.38
4604,206,5,23-12-2024,IMPRESSIONS,VIEWED,43.64
4605,239,1,04-11-2024,IMPRESSIONS,VIEWED,39.66
4606,119,4,23-01-2024,IMPRESSIONS,VIEWED,30.43
4607,154,8,12-09-2023,IMPRESSIONS,VIEWED,37.34
4608,252,3,03-07-2024,IMPRESSIONS,VIEWED,16.93
4609,181,14,12-07-2023,CHECKOUT,ABANDONED,
4610,67,3,03-08-2023,CLICK,CLICKED,55.84
4611,96,18,14-05-2024,CLICK,CLICKED,46.21
4612,164,10,22-12-2023,CLICK,CLICKED,43.25
4613,182,14,30-11-2023,CLICK,CLICKED,54.22
4614,15,6,05-10-2024,DROP-OFF,ABANDONED,
4615,268,6,13-12-2023,IMPRESSIONS,VIEWED,22.31
4616,22,11,20-09-2024,IMPRESSIONS,VIEWED,26.47
4617,81,18,21-10-2023,IMPRESSIONS,VIEWED,11.16
4618,125,3,16-11-2024,IMPRESSIONS,VIEWED,8.65
4619,86,7,13-06-2023,CHECKOUT,ABANDONED,
4620,222,13,19-06-2024,IMPRESSIONS,VIEWED,36.51
4621,247,18,03-02-2024,IMPRESSIONS,VIEWED,23.85
4622,271,15,23-01-2024,CHECKOUT,PURCHASED,83.13
4623,259,16,04-04-2024,CLICK,CLICKED,87.75
4624,4,14,06-07-2023,CLICK,CLICKED,34.95
4625,178,12,06-05-2024,IMPRESSIONS,VIEWED,12.72
4626,67,15,26-05-2024,CLICK,CLICKED,34.1
4627,110,11,27-06-2024,IMPRESSIONS,VIEWED,7.44
4628,65,15,14-08-2023,CART,ADDED TO CART,50.43
4629,177,15,24-01-2023,IMPRESSIONS,VIEWED,6.67
4630,79,11,17-12-2023,IMPRESSIONS,VIEWED,44.24
4631,231,15,26-10-2024,IMPRESSIONS,VIEWED,21.62
4632,286,18,12-03-2023,IMPRESSIONS,VIEWED,20.99
4633,236,8,24-06-2024,IMPRESSIONS,VIEWED,29.35
4634,153,9,11-06-2024,CLICK,CLICKED,52.46
4635,117,7,11-07-2023,CLICK,CLICKED,36.26
4636,170,12,01-07-2024,CLICK,CLICKED,15.79
4637,217,6,02-09-2023,CLICK,CLICKED,58.7
4638,143,6,07-03-2024,IMPRESSIONS,VIEWED,5.96
4639,285,20,27-11-2023,IMPRESSIONS,VIEWED,42.76
4640,25,8,08-09-2023,CLICK,CLICKED,33.1
4641,259,16,04-04-2023,CHECKOUT,ABANDONED,
4642,74,18,18-08-2023,IMPRESSIONS,VIEWED,17.82
4643,281,3,09-02-2023,CLICK,CLICKED,42.45
4644,112,7,13-04-2024,IMPRESSIONS,VIEWED,21.15
4645,11,5,13-10-2024,CLICK,CLICKED,53.36
4646,236,3,23-11-2023,CHECKOUT,ABANDONED,
4647,221,20,12-01-2024,CLICK,CLICKED,87.05
4648,175,19,18-12-2023,CLICK,CLICKED,16.91
4649,176,11,26-10-2024,IMPRESSIONS,VIEWED,27.53
4650,43,15,28-04-2023,IMPRESSIONS,VIEWED,40.9
4651,287,8,01-10-2024,IMPRESSIONS,VIEWED,10.24
4652,188,5,05-03-2023,DROP-OFF,ABANDONED,
4653,272,17,17-06-2023,CART,ADDED TO CART,77.32
4654,161,4,10-03-2023,CLICK,CLICKED,37.45
4655,192,16,30-10-2023,CLICK,CLICKED,19.5
4656,105,2,11-11-2024,IMPRESSIONS,VIEWED,23.53
4657,14,17,14-07-2024,IMPRESSIONS,VIEWED,37.9
4658,186,8,26-06-2023,CART,ADDED TO CART,124.29
4659,146,10,10-01-2023,CART,ADDED TO CART,99.93
4660,224,8,24-10-2023,CLICK,CLICKED,21.77
4661,46,18,09-02-2023,IMPRESSIONS,VIEWED,24.13
4662,163,19,04-08-2024,IMPRESSIONS,VIEWED,42.0
4663,245,20,16-09-2023,IMPRESSIONS,VIEWED,18.0
4664,209,1,30-03-2023,CLICK,CLICKED,30.3
4665,155,8,26-09-2023,CART,ADDED TO CART,86.76
4666,104,7,07-09-2024,CART,ADDED TO CART,113.03
4667,237,14,13-07-2024,IMPRESSIONS,VIEWED,14.57
4668,66,4,30-04-2023,IMPRESSIONS,VIEWED,40.31
4669,105,17,27-03-2023,CHECKOUT,PURCHASED,68.53
4670,157,18,05-02-2023,IMPRESSIONS,VIEWED,28.14
4671,212,10,05-01-2024,IMPRESSIONS,VIEWED,32.04
4672,19,17,07-06-2023,IMPRESSIONS,VIEWED,17.84
4673,288,7,07-04-2023,IMPRESSIONS,VIEWED,35.42
4674,205,16,25-02-2023,CHECKOUT,PURCHASED,277.38
4675,44,1,01-11-2024,IMPRESSIONS,VIEWED,40.51
4676,246,10,06-02-2023,IMPRESSIONS,VIEWED,14.57
4677,106,6,24-01-2023,CART,ADDED TO CART,62.69
4678,135,19,12-01-2024,IMPRESSIONS,VIEWED,15.24
4679,266,16,05-02-2024,IMPRESSIONS,VIEWED,18.87
4680,79,12,25-12-2024,CHECKOUT,ABANDONED,
4681,78,8,19-03-2023,CART,ADDED TO CART,44.12
4682,14,7,09-11-2024,CLICK,CLICKED,63.92
4683,29,11,07-12-2024,CART,ADDED TO CART,144.49
4684,294,20,24-01-2024,CHECKOUT,ABANDONED,
4685,31,14,13-02-2024,CHECKOUT,ABANDONED,
4686,7,12,31-08-2024,CLICK,CLICKED,44.79
4687,126,5,11-09-2023,IMPRESSIONS,VIEWED,6.17
4688,56,11,19-06-2024,CART,ADDED TO CART,99.6
4689,34,9,02-11-2024,IMPRESSIONS,VIEWED,14.99
4690,111,10,09-08-2023,CART,ADDED TO CART,70.52
4691,274,16,28-10-2023,IMPRESSIONS,VIEWED,14.74
4692,172,20,06-01-2023,CART,ADDED TO CART,52.38
4693,269,11,08-07-2024,CART,ADDED TO CART,112.31
4694,282,11,08-10-2023,IMPRESSIONS,VIEWED,29.81
4695,59,19,06-03-2024,CART,ADDED TO CART,140.32
4696,266,6,29-08-2023,IMPRESSIONS,VIEWED,12.82
4697,289,7,29-05-2023,CHECKOUT,PURCHASED,53.3
4698,121,14,19-09-2023,IMPRESSIONS,VIEWED,21.84
4699,141,17,17-03-2024,CART,ADDED TO CART,41.79
4700,119,16,01-04-2023,IMPRESSIONS,VIEWED,9.23
4701,171,12,22-06-2023,CLICK,CLICKED,17.8
4702,134,12,09-06-2024,IMPRESSIONS,VIEWED,34.97
4703,138,9,23-03-2023,IMPRESSIONS,VIEWED,33.27
4704,110,13,12-03-2023,IMPRESSIONS,VIEWED,9.08
4705,198,1,23-07-2023,CHECKOUT,ABANDONED,
4706,46,17,14-09-2024,IMPRESSIONS,VIEWED,18.67
4707,139,13,26-12-2023,CHECKOUT,ABANDONED,
4708,204,17,10-09-2023,IMPRESSIONS,VIEWED,24.99
4709,46,9,28-01-2023,IMPRESSIONS,VIEWED,16.23
4710,174,19,29-12-2023,CLICK,CLICKED,15.67
4711,4,3,05-04-2023,CLICK,CLICKED,26.41
4712,77,8,19-06-2024,IMPRESSIONS,VIEWED,32.48
4713,51,15,01-08-2023,IMPRESSIONS,VIEWED,31.32
4714,29,19,29-11-2023,CART,ADDED TO CART,32.58
4715,300,7,22-09-2023,IMPRESSIONS,VIEWED,32.32
4716,185,2,10-07-2024,IMPRESSIONS,VIEWED,37.14
4717,133,1,04-09-2023,IMPRESSIONS,VIEWED,12.55
4718,243,15,04-02-2023,IMPRESSIONS,VIEWED,37.42
4719,293,11,30-12-2024,CLICK,CLICKED,37.87
4720,93,20,30-12-2023,IMPRESSIONS,VIEWED,28.04
4721,151,5,28-03-2023,CHECKOUT,PURCHASED,259.86
4722,182,14,14-05-2023,CLICK,CLICKED,87.54
4723,58,14,10-03-2023,CLICK,CLICKED,35.32
4724,237,19,09-11-2024,CART,ADDED TO CART,100.21
4725,120,11,21-11-2024,IMPRESSIONS,VIEWED,27.03
4726,84,14,13-10-2023,DROP-OFF,ABANDONED,
4727,250,3,04-12-2024,CHECKOUT,PURCHASED,58.52
4728,228,1,21-04-2024,CLICK,CLICKED,66.23
4729,146,11,04-04-2024,IMPRESSIONS,VIEWED,6.64
4730,139,19,05-11-2023,CLICK,CLICKED,28.03
4731,126,11,31-12-2024,IMPRESSIONS,VIEWED,30.6
4732,248,6,21-11-2024,CLICK,CLICKED,79.46
4733,252,19,22-07-2024,IMPRESSIONS,VIEWED,41.73
4734,213,11,23-01-2024,IMPRESSIONS,VIEWED,8.83
4735,43,11,14-06-2024,CLICK,CLICKED,86.98
4736,268,20,12-10-2023,IMPRESSIONS,VIEWED,34.11
4737,62,4,02-03-2024,IMPRESSIONS,VIEWED,15.31
4738,196,3,16-04-2023,CHECKOUT,PURCHASED,60.39
4739,296,15,07-01-2024,CART,ADDED TO CART,117.77
4740,155,16,06-08-2023,CHECKOUT,PURCHASED,292.37
4741,95,8,23-05-2024,CHECKOUT,PURCHASED,292.47
4742,287,16,14-04-2024,IMPRESSIONS,VIEWED,30.3
4743,175,8,26-06-2023,IMPRESSIONS,VIEWED,8.46
4744,285,1,17-07-2024,CHECKOUT,PURCHASED,148.58
4745,293,19,03-03-2023,CLICK,CLICKED,69.6
4746,76,18,16-03-2024,IMPRESSIONS,VIEWED,38.16
